,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
1353,66.6,258.0,8.0,7.6,708.3285785,99.0,20.0,47.9,9.0,99.0,3.65,99.0,0.10000000000000009,8513.564645,15674.0,2.4,2.5,0.758,14.6
1354,65.3,288.0,8.0,7.44,499.730412,94.0,13.0,47.3,9.0,94.0,3.19,93.0,0.10000000000000009,6771.414796999999,15484192.0,2.4,2.5,0.754,14.7
1355,65.0,295.0,8.0,7.08,76.19868936,99.0,109.0,46.8,9.0,99.0,3.73,99.0,0.10000000000000009,5291.57565,153884.0,2.4,2.5,0.747,14.3
1356,64.6,294.0,8.0,6.94,351.8603267,94.0,16118.0,46.3,9.0,99.0,4.7,98.0,0.10000000000000009,3771.278957,1514729.0,2.4,2.5,0.737,13.9
1357,64.7,287.0,8.0,6.55,33.91660182999999,99.0,2204.0,45.8,9.0,99.0,3.95,82.0,0.10000000000000009,2874.288291,1512985.0,2.5,2.6,0.725,13.5
1358,64.4,282.0,8.0,6.58,23.43400761999999,99.0,24.0,45.3,9.0,99.0,3.7,99.0,0.10000000000000009,268.123657000001,149918.0,2.5,2.6,0.7140000000000001,13.1
1359,64.7,276.0,8.0,5.99,145.1022528000001,95.0,18.0,44.8,9.0,95.0,3.61,95.0,0.10000000000000009,1658.31146,14858948.0,2.6,2.6,0.7,12.7
1360,64.4,284.0,8.0,5.75,12.608839760000023,95.0,94.0,44.4,10.0,95.0,3.47,95.0,0.10000000000000009,149.92675099999997,14858335.0,2.6,2.7,0.685,12.3
1361,63.9,292.0,9.0,6.0,112.541157,99.0,245.0,43.9,10.0,96.0,4.16,97.0,0.10000000000000009,1229.9580000000005,14883626.0,2.7,2.7,0.6759999999999999,12.1
1362,63.4,249.0,54.0,0.8588888888888886,0.0,89.0,95.0,22.0,75.0,83.0,5.001111111111111,89.0,2.8,1349.9714400000003,47236259.0,7.8,7.6,0.55,11.1
1363,62.9,255.0,56.0,0.009999999999999787,170.9626624,92.0,354.0,21.3,79.0,93.0,5.72,92.0,2.9,1335.6458000000002,462425.0,7.8,7.7,0.546,11.1
1364,62.6,258.0,58.0,1.8399999999999999,165.93049769999993,93.0,190.0,2.700000000000003,81.0,94.0,5.57,87.0,3.0,1229.1147980000005,44826849.0,7.9,7.7,0.541,11.1
1365,62.1,263.0,59.0,1.81,154.22696969999993,94.0,0.0,2.1000000000000014,84.0,94.0,5.49,94.0,3.0,1155.2582000000002,43646629.0,8.0,7.8,0.536,11.1
1366,61.2,278.0,60.0,1.7999999999999998,109.70518359999994,96.0,2395.0,19.5,86.0,97.0,5.23,96.0,3.4,987.4453967,42486839.0,8.1,7.9,0.53,11.1
1367,63.0,294.0,61.0,1.73,56.58984221000003,9.0,95.0,18.9,89.0,9.0,3.9699999999999998,9.0,4.3,967.3477300000004,4135152.0,8.2,8.0,0.523,11.1
1368,59.1,317.0,62.0,1.8600000000000003,7.146851404000017,88.0,1218.0,18.4,91.0,89.0,4.17,88.0,5.0,92.81625199999962,423724.0,8.2,8.1,0.514,10.7
1369,57.9,339.0,64.0,1.71,60.51535060000003,88.0,1282.0,17.9,95.0,88.0,3.9,88.0,6.4,916.8992515,39148416.0,8.3,8.2,0.506,10.4
1370,56.8,356.0,66.0,1.9699999999999998,59.83361363999995,81.0,1516.0,17.3,100.0,76.0,4.8,81.0,9.1,839.1811170000001,388599.0,8.4,8.3,0.494,10.1
1371,55.3,388.0,68.0,1.7599999999999998,52.60385428999996,8.0,1847.0,16.9,104.0,77.0,4.24,8.0,10.3,697.6638499999999,37525.0,8.5,8.4,0.483,9.7
1372,54.1,412.0,70.0,1.8200000000000003,39.55677502000003,76.0,153.0,16.4,108.0,7.0,4.36,76.0,11.6,519.7999345999997,3648288.0,8.6,8.5,0.474,9.6
1373,53.0,432.0,72.0,1.4299999999999997,36.29775248999999,73.0,20.0,15.899999999999995,112.0,73.0,4.29,73.0,13.2,458.8843551,3574931.0,8.7,8.6,0.461,8.9
1374,52.4,437.0,74.0,1.4900000000000002,35.85204668000006,73.0,65.0,15.5,115.0,75.0,4.45,73.0,14.500000000000002,436.6875356999999,3413852.0,8.8,8.8,0.45,8.2
1375,52.1,437.0,76.0,1.6600000000000001,32.73674133999998,84.0,766.0,15.100000000000001,118.0,83.0,4.54,84.0,15.7,395.8493510999997,332149.0,8.9,8.9,0.451,8.5
1376,51.9,434.0,77.0,1.63,3.8476028669999778,30.111111111111107,11304.0,14.699999999999996,120.0,77.0,4.62,8.0,16.9,41.77636119999988,32321482.0,9.0,9.0,0.447,8.4
1377,51.9,428.0,77.0,1.5099999999999998,0.6816855549999445,68.77777777777777,21002.0,14.399999999999999,121.0,8.0,4.68,82.0,18.1,43.97971320000124,3145483.0,9.2,9.1,0.44799999999999995,8.4
1378,66.3,198.0,3.552713678800501e-15,4.791111111111111,0.0,82.0,0.0,77.6,0.0,8.0,4.988888888888889,78.0,0.10000000000000009,1424.4836109999997,11247.0,0.09999999999999876,0.09999999999999964,0.586,11.9
1379,66.1,2.0,3.552713678800501e-15,0.009999999999999787,97.87193318999994,75.0,0.0,77.1,0.0,79.0,1.21,75.0,0.10000000000000009,1684.5427399999999,11458.0,0.09999999999999876,0.09999999999999964,0.597,11.9
1380,65.8,22.0,3.552713678800501e-15,0.009999999999999787,137.2591943,95.0,0.0,76.7,0.0,91.0,1.1500000000000004,95.0,0.10000000000000009,1724.3617370000002,18535.0,0.09999999999999876,0.09999999999999964,0.589,11.9
1381,65.7,24.0,3.552713678800501e-15,0.009999999999999787,147.45497550000005,94.0,0.0,76.2,0.0,92.0,1.37,94.0,0.10000000000000009,1763.8154969999996,16613.0,0.09999999999999876,0.09999999999999964,0.581,11.9
1382,65.5,26.0,3.552713678800501e-15,0.5300000000000002,30.467038989999992,95.0,0.0,75.7,0.0,95.0,1.42,99.0,0.10000000000000009,1692.6132770000004,14656.0,0.09999999999999876,0.09999999999999964,0.585,11.9
1383,65.3,27.0,3.552713678800501e-15,0.47999999999999954,18.216614219999997,91.0,0.0,75.2,0.0,95.0,1.5199999999999996,91.0,0.10000000000000009,1493.1651000000002,12652.0,0.09999999999999876,0.09999999999999964,0.584,11.9
1384,65.2,28.0,3.552713678800501e-15,0.54,162.29037110000002,86.0,0.0,74.6,0.0,84.0,12.239999999999998,86.0,0.10000000000000009,1297.2851410000003,1568.0,0.09999999999999876,0.09999999999999964,0.5760000000000001,11.9
1385,65.1,21.0,3.552713678800501e-15,0.45999999999999996,167.6201552,83.0,0.0,74.1,0.0,74.0,12.23,82.0,0.10000000000000009,1413.3234000000002,9844.0,0.20000000000000018,0.09999999999999964,0.5720000000000001,11.6
1386,65.0,211.0,3.552713678800501e-15,0.6800000000000002,188.7108773,96.0,0.0,73.4,0.0,93.0,13.66,94.0,0.10000000000000009,1357.632211,96311.0,0.20000000000000018,0.09999999999999964,0.574,11.8
1387,65.0,212.0,3.552713678800501e-15,0.7599999999999998,18.194578760000013,88.0,0.0,72.8,0.0,86.0,1.9299999999999997,86.0,0.10000000000000009,1151.5556180000003,9426.0,0.20000000000000018,0.09999999999999964,0.5760000000000001,12.1
1388,64.9,213.0,3.552713678800501e-15,0.5999999999999996,111.73921340000004,5.0,0.0,72.1,0.0,74.0,1.5999999999999996,79.0,0.10000000000000009,1214.5566669999998,92325.0,0.20000000000000018,0.20000000000000018,0.0,12.2
1389,64.8,214.0,3.552713678800501e-15,0.47999999999999954,10.62427409999998,67.0,0.0,71.4,0.0,61.0,1.3899999999999997,62.0,0.10000000000000009,113.6285999999991,9542.0,0.20000000000000018,0.20000000000000018,0.0,12.4
1390,64.7,215.0,3.552713678800501e-15,0.5,1.7654134499999827,73.0,0.0,7.600000000000001,0.0,79.0,9.98,7.0,0.10000000000000009,115.3864999999987,88895.0,0.20000000000000018,0.20000000000000018,0.0,11.6
1391,64.6,217.0,3.552713678800501e-15,0.4900000000000002,70.75572222000005,79.0,0.0,69.7,0.0,96.0,9.1,77.0,0.10000000000000009,826.58554,87343.0,0.20000000000000018,0.20000000000000018,0.0,11.7
1392,64.3,219.0,3.552713678800501e-15,0.5999999999999996,59.97185848000004,85.0,0.0,68.8,0.0,88.0,9.0,85.0,0.10000000000000009,734.9492461,85858.0,0.20000000000000018,0.20000000000000018,0.0,10.4
1393,64.1,222.0,3.552713678800501e-15,0.45999999999999996,11.075433309999994,9.0,0.0,67.9,0.0,9.0,8.12,9.0,0.10000000000000009,796.7937634,8446.0,0.20000000000000018,0.20000000000000018,0.0,10.0
1394,74.7,81.0,3.552713678800501e-15,11.082222222222223,0.0,99.0,18.0,71.4,1.0,99.0,6.843333333333333,99.0,0.10000000000000009,28975.417999999998,1123558.777777778,3.5,3.4,0.799,13.3
1395,74.6,82.0,3.552713678800501e-15,0.009999999999999787,2480.896965,96.0,55.0,7.800000000000001,1.0,94.0,3.4,95.0,0.10000000000000009,42996.48120000001,3394081.555555554,3.4,3.4,0.787,13.0
1396,74.5,83.0,1.0,0.009999999999999787,2792.6775820000003,99.0,62.0,7.199999999999999,1.0,99.0,2.56,99.0,0.10000000000000009,48399.9581,4357756.777777778,3.4,3.3,0.7959999999999999,13.1
1397,74.3,84.0,1.0,0.009999999999999787,2957.973963,98.0,27.0,69.5,1.0,98.0,2.57,98.0,0.10000000000000009,51264.71340000001,12735259.666666668,3.4,3.3,0.794,13.2
1398,74.2,85.0,1.0,0.019999999999999574,2785.0977120000002,99.0,32.0,69.0,1.0,99.0,2.62,99.0,0.10000000000000009,48268.59120000001,12880365.222222224,3.3,3.2,0.792,13.4
1399,74.0,86.0,1.0,0.009999999999999787,2009.575605,99.0,13.0,68.4,1.0,98.0,2.76,98.0,0.10000000000000009,38497.61696,12188845.222222224,3.3,3.2,0.79,13.5
1400,73.9,87.0,1.0,0.09999999999999964,3001.628237,99.0,0.0,67.9,1.0,99.0,3.87,99.0,0.10000000000000009,37567.3121,2274868.000000002,3.3,3.2,0.7879999999999999,13.6
1401,73.8,88.0,1.0,0.03000000000000025,2078.392748,99.0,0.0,67.5,1.0,99.0,1.9299999999999997,99.0,0.10000000000000009,55571.998600000006,15767253.666666668,3.3,3.1,0.787,13.8
1402,73.7,89.0,1.0,0.03000000000000025,2555.3038690000003,99.0,0.0,67.1,1.0,99.0,2.13,99.0,0.10000000000000009,45793.97614,13019229.777777778,3.2,3.1,0.787,13.9
1403,73.6,89.0,1.0,0.009999999999999787,2443.444275,99.0,0.0,66.7,1.0,99.0,2.25,99.0,0.10000000000000009,42717.55725,13254452.777777778,3.2,3.1,0.787,14.1
1404,73.6,9.0,3.552713678800501e-15,0.009999999999999787,239.5751391,99.0,10.0,66.3,1.0,99.0,2.38,99.0,0.10000000000000009,3549.2613200000005,14672053.222222222,3.2,3.1,0.789,14.2
1405,73.5,91.0,3.552713678800501e-15,0.019999999999999574,1731.0735280000001,94.0,23.0,65.9,1.0,98.0,2.76,98.0,0.10000000000000009,26921.8278,5951160.222222223,3.2,3.0,0.7909999999999999,14.4
1406,73.4,93.0,3.552713678800501e-15,0.03000000000000025,159.00987269999996,99.0,0.0,65.5,1.0,99.0,3.23,99.0,0.10000000000000009,2271.5696100000005,16361900.333333334,3.2,3.0,0.7879999999999999,14.1
1407,73.3,94.0,3.552713678800501e-15,0.009999999999999787,1209.6805470000002,99.0,0.0,65.0,1.0,99.0,3.56,99.0,0.10000000000000009,17789.41981,6841704.222222223,3.2,3.0,0.785,13.9
1408,73.2,95.0,3.552713678800501e-15,0.009999999999999787,113.19978449999996,99.0,0.0,64.5,1.0,99.0,3.61,99.0,0.10000000000000009,1654.9676099999997,24358972.444444444,3.2,3.0,0.7859999999999999,14.0
1409,73.2,96.0,3.552713678800501e-15,0.009999999999999787,959.9258619999999,95.0,6.0,64.0,1.0,94.0,2.51,98.0,0.10000000000000009,18389.38433,6029228.222222222,3.2,3.1,0.7859999999999999,14.1
1410,71.1,166.0,3.0,6.471111111111112,0.0,97.0,17779.0,44.9,3.0,97.0,5.53,97.0,0.10000000000000009,3822.7337550000007,4293285.333333334,3.3,3.4,0.662,13.0
1411,78.0,17.0,3.0,0.009999999999999787,0.0,96.0,318.0,43.9,4.0,95.0,6.48,96.0,0.10000000000000009,3908.695940333334,3273152.0,3.3,3.4,0.6559999999999999,12.8
1412,77.0,174.0,3.0,0.009999999999999787,0.0,97.0,1.0,43.0,4.0,97.0,6.68,97.0,0.10000000000000009,1464.1270247777775,1308880.0,3.3,3.3,0.647,12.5
1413,69.9,18.0,3.0,0.009999999999999787,0.0,96.0,0.0,42.2,4.0,94.0,6.97,96.0,0.10000000000000009,2094.550387555555,2591389.0,3.2,3.3,0.638,12.3
1414,69.4,188.0,4.0,3.28,0.0,96.0,222.0,41.4,4.0,94.0,6.18,96.0,0.19999999999999996,901.2208218000005,1245222.333333334,3.2,3.3,0.632,12.1
1415,68.8,199.0,4.0,2.73,0.0,96.0,0.0,4.700000000000003,4.0,88.0,6.66,96.0,0.10000000000000009,1438.8534210333337,3325147.222222222,3.2,3.3,0.631,12.2
1416,68.5,21.0,4.0,2.39,0.0,96.0,1.0,4.100000000000001,4.0,96.0,6.79,95.0,0.10000000000000009,2015.2030765555555,4193802.666666666,3.3,3.4,0.629,12.4
1417,67.6,217.0,4.0,2.53,0.0,97.0,16.0,39.5,4.0,95.0,6.7,95.0,0.19999999999999996,942.4760304888887,976432.555555556,3.3,3.4,0.624,12.6
1418,67.2,229.0,4.0,2.77,0.0,94.0,40.0,39.0,4.0,94.0,6.87,94.0,0.10000000000000009,1259.407542677779,1095233.888888888,3.3,3.4,0.618,12.6
1419,66.7,234.0,4.0,2.48,0.0,9.0,27.0,38.5,4.0,93.0,6.73,92.0,0.10000000000000009,1192.1169940111113,9955561.88888889,3.3,3.4,0.613,12.5
1420,66.9,224.0,4.0,2.81,0.0,97.0,53.0,38.0,4.0,98.0,5.82,98.0,0.10000000000000009,781.0489112555551,1222801.888888888,3.4,3.4,0.612,12.4
1421,67.1,218.0,4.0,3.41,0.0,99.0,8.0,37.5,4.0,98.0,5.57,99.0,0.10000000000000009,907.8047961333323,1234100.2222222239,3.4,3.4,0.609,12.5
1422,66.6,217.0,4.0,3.52,0.0,99.0,6.0,37.0,4.0,98.0,5.43,98.0,0.10000000000000009,781.048911255557,1222801.888888888,3.5,3.5,0.602,12.2
1423,66.7,215.0,4.0,3.31,0.0,99.0,2.0,36.5,5.0,99.0,5.43,98.0,0.10000000000000009,594.2886934777771,1465408.11111111,3.5,3.5,0.601,12.1
1424,67.2,217.0,4.0,2.62,0.0,57.0,17.0,36.0,5.0,99.0,4.79,99.0,0.10000000000000009,1082.1823500555547,2661432.88888889,3.6,3.6,0.593,11.8
1425,66.6,225.0,4.0,2.13,0.0,44.0,16.0,35.6,5.0,99.0,4.68,99.0,0.10000000000000009,972.2541965222217,3401885.11111111,3.6,3.6,0.586,11.4
1426,65.7,194.0,8.0,2.532222222222222,0.0,89.0,56.0,21.7,11.0,89.0,3.92,89.0,0.19999999999999996,741.5491676888878,5240981.111111111,8.8,8.9,0.5820000000000001,10.8
1427,65.3,199.0,8.0,0.009999999999999787,0.0,88.0,339.0,2.8999999999999986,11.0,88.0,1.87,88.0,0.19999999999999996,671.5472801555552,7484442.666666668,8.9,9.0,0.573,10.6
1428,64.9,23.0,9.0,0.009999999999999787,0.0,87.0,71.0,2.1000000000000014,12.0,86.0,2.0,87.0,0.30000000000000004,860.3620801222223,10745537.444444444,9.0,9.1,0.563,10.4
1429,64.4,28.0,9.0,0.009999999999999787,0.0,79.0,32.0,19.4,12.0,78.0,2.12,79.0,0.30000000000000004,809.7176179000007,16440275.555555556,9.1,9.2,0.5539999999999999,10.2
1430,64.0,213.0,9.0,5.39,0.0,78.0,113.0,18.7,13.0,79.0,2.2,78.0,0.30000000000000004,734.2933603444453,13255280.0,9.2,9.4,0.542,9.9
1431,63.6,218.0,10.0,5.95,0.0,74.0,153.0,17.999999999999996,13.0,76.0,2.7500000000000004,74.0,0.30000000000000004,495.32757889999993,12611484.444444444,9.3,9.5,0.535,9.6
1432,63.1,223.0,10.0,5.18,0.0,67.0,78.0,17.3,14.0,67.0,3.77,67.0,0.19999999999999996,433.90201137777694,7282983.222222223,9.4,9.6,0.525,9.4
1433,62.6,228.0,10.0,5.1,0.0,61.0,174.0,16.7,14.0,6.0,2.77,61.0,0.19999999999999996,677.4592603111096,3064498.555555556,9.6,9.7,0.518,9.2
1434,62.1,234.0,11.0,5.0,0.0,5.0,1678.0,16.1,14.999999999999996,46.0,4.14,5.0,0.19999999999999996,1696.5298847777785,7325340.555555556,9.7,9.8,0.509,9.0
1435,61.5,24.0,11.0,3.69,0.0,57.0,58.0,15.5,14.999999999999996,56.0,4.14,57.0,0.19999999999999996,406.976279055556,5875782.444444443,9.9,9.9,0.503,9.0
1436,61.0,246.0,11.0,3.68,0.0,49.0,295.0,14.899999999999999,16.0,5.0,4.32,49.0,0.19999999999999996,1452.806429944444,23195576.55555556,1.0,1.1,0.494,8.7
1437,64.0,252.0,12.0,3.53,0.0,45.0,1491.0,14.399999999999999,16.0,46.0,4.54,45.0,0.19999999999999996,1285.3596176444444,2439449.88888889,1.1,1.2000000000000002,0.485,8.6
1438,59.8,259.0,12.0,3.41,0.0,5.0,1810.0,13.8,17.0,52.0,4.91,49.0,0.10000000000000009,962.8090207888899,2599052.000000002,1.2000000000000002,1.2999999999999998,0.47700000000000004,8.3
1439,59.3,265.0,13.0,3.33,0.0,50.0,2070.0,13.3,18.000000000000004,55.0,4.4,53.0,0.10000000000000009,939.1395473555558,5723700.0,1.2999999999999998,1.4,0.46799999999999997,8.0
1440,58.7,271.0,13.0,3.13,0.0,46.0,94.0,12.7,19.0,55.0,4.32,52.0,0.10000000000000009,956.5575870222228,5475666.666666667,1.4,1.5,0.46299999999999997,8.0
1441,58.1,278.0,14.0,5.16,0.0,46.666666666666664,332.0,12.300000000000004,20.0,57.0,3.4100000000000006,51.0,0.10000000000000009,1413.621879622222,1962216.111111112,1.5000000000000004,1.5,0.45899999999999996,8.0
1442,74.6,153.0,3.552713678800501e-15,9.867777777777778,0.0,94.0,0.0,61.2,0.0,95.0,6.556666666666667,95.0,0.10000000000000009,13666.583359999999,1977527.0,2.2,2.1,0.828,16.0
1443,74.4,156.0,3.552713678800501e-15,0.009999999999999787,1542.635979,92.0,36.0,6.699999999999999,0.0,92.0,5.88,92.0,0.10000000000000009,15725.1374,1993782.0,2.2,2.2,0.8220000000000001,16.0
1444,74.1,161.0,3.552713678800501e-15,10.37,150.31168839999998,94.0,0.0,6.200000000000003,0.0,94.0,5.67,94.0,0.10000000000000009,1532.2292400000006,212647.0,2.2,2.2,0.8140000000000001,15.4
1445,73.8,163.0,3.552713678800501e-15,10.21,1356.022164,9.0,3.0,59.8,0.0,91.0,5.91,91.0,0.10000000000000009,13822.8559,234319.0,2.2,2.2,0.812,15.5
1446,73.6,169.0,3.552713678800501e-15,10.14,24.708410459999982,89.0,1.0,59.4,0.0,92.0,6.1,92.0,0.10000000000000009,1372.6894700000003,25979.0,2.2,2.3,0.81,15.8
1447,72.8,18.0,3.552713678800501e-15,9.8,1109.969508,91.0,0.0,58.9,0.0,92.0,6.55,92.0,0.10000000000000009,11326.21947,297555.0,2.2,2.3,0.815,16.0
1448,72.6,184.0,3.552713678800501e-15,9.85,1137.6237,92.0,0.0,58.5,0.0,94.0,6.84,94.0,0.10000000000000009,12219.373790000001,2141669.0,2.3,2.3,0.821,16.4
1449,71.9,199.0,3.552713678800501e-15,11.84,253.40223379999998,93.0,3.0,58.1,0.0,94.0,6.63,94.0,0.10000000000000009,16348.53121,2177322.0,2.3,2.4,0.8190000000000001,16.3
1450,78.0,221.0,3.552713678800501e-15,12.12,170.9884138,91.0,0.0,57.7,0.0,94.0,7.1,94.0,0.10000000000000009,1444.1589000000004,22325.0,2.4,2.4,0.8140000000000001,16.2
1451,75.0,229.0,3.552713678800501e-15,10.4,1099.2488369999999,94.0,7.0,57.4,0.0,96.0,6.8,96.0,0.10000000000000009,9667.9757,2218357.0,2.4,2.5,0.807,16.2
1452,76.0,216.0,3.552713678800501e-15,9.92,86.92553989999999,99.0,2.0,57.0,0.0,99.0,6.37,99.0,0.10000000000000009,7558.7426,2238799.0,2.5,2.5,0.7909999999999999,15.9
1453,71.0,26.0,3.552713678800501e-15,8.81,80.03283750000003,98.0,0.0,56.6,0.0,99.0,6.51,99.0,0.10000000000000009,6351.8125,2263122.0,2.5,2.6,0.7759999999999999,15.5
1454,78.0,29.0,3.552713678800501e-15,8.24,478.06449110000005,98.0,0.0,56.3,0.0,98.0,6.15,98.0,0.10000000000000009,5134.95694,2287955.0,2.6,2.6,0.7609999999999999,15.2
1455,73.0,219.0,3.552713678800501e-15,7.44,376.4570185,98.0,0.0,56.0,0.0,98.0,6.29,97.0,0.10000000000000009,4132.349270000001,231173.0,2.7,2.7,0.746,14.8
1456,69.9,228.0,3.552713678800501e-15,6.68,332.2751709,96.0,1.0,55.7,0.0,97.0,6.17,97.0,0.10000000000000009,3572.8513,233717.0,2.8,2.8,0.728,14.2
1457,71.0,218.0,3.552713678800501e-15,7.13,291.01707650000003,95.0,0.0,55.4,0.0,96.0,6.0,96.0,0.10000000000000009,3352.731296,236755.0,2.8,2.8,0.716,13.7
1458,74.9,98.0,1.0,1.4622222222222225,0.0,81.0,39.0,66.1,1.0,75.0,6.87,81.0,0.10000000000000009,846.6328510000003,5851479.0,4.9,4.9,0.763,13.3
1459,74.8,99.0,1.0,1.3200000000000003,140.37713610000003,81.0,112.0,65.4,1.0,75.0,6.39,81.0,0.10000000000000009,8161.4614,563279.0,4.8,4.9,0.763,13.3
1460,74.9,97.0,1.0,1.29,14.55610463000005,81.0,1761.0,64.9,1.0,75.0,6.63,81.0,0.10000000000000009,846.2851529999998,527612.0,4.8,4.8,0.7659999999999999,13.3
1461,75.0,93.0,1.0,1.5300000000000002,151.15268289999995,81.0,9.0,64.4,1.0,75.0,6.99,81.0,0.10000000000000009,8787.94668,491644.0,4.8,4.8,0.763,13.3
1462,75.0,93.0,1.0,1.5700000000000003,835.0626827000001,81.0,9.0,64.0,1.0,75.0,7.12,81.0,0.10000000000000009,8734.9653,4588368.0,4.7,4.7,0.758,13.2
1463,74.9,94.0,1.0,1.58,805.3956346,81.0,12.0,63.5,1.0,75.0,7.19,81.0,0.10000000000000009,8763.826274,4337141.0,4.7,4.7,0.752,13.3
1464,74.7,95.0,1.0,1.62,8.140373615000044,81.0,22.0,63.0,1.0,75.0,7.42,81.0,0.10000000000000009,84.26887799999986,4183156.0,4.7,4.7,0.746,13.2
1465,74.5,98.0,1.0,1.67,69.13924861999999,81.0,24.0,62.5,1.0,75.0,8.7,81.0,0.10000000000000009,712.7757590000001,411147.0,4.7,4.7,0.74,13.1
1466,74.4,98.0,1.0,1.7199999999999998,8.906931168000028,8.0,373.0,61.9,1.0,75.0,8.9,8.0,0.10000000000000009,614.2711149999996,486466.0,4.7,4.6,0.731,12.9
1467,74.1,1.0,1.0,1.8200000000000003,534.5795695,78.0,956.0,61.4,1.0,75.0,8.83,78.0,0.10000000000000009,5372.65899,45735.0,4.7,4.6,0.733,13.2
1468,73.9,11.0,1.0,1.94,630.0540722999999,77.0,618.0,6.800000000000001,1.0,74.0,8.42,77.0,0.10000000000000009,5339.441291,3986852.0,4.7,4.6,0.0,13.7
1469,73.7,13.0,1.0,2.1,618.3614857999999,75.0,213.0,6.200000000000003,1.0,74.0,8.91,75.0,0.10000000000000009,5424.22356,3863267.0,4.7,4.6,0.0,14.2
1470,73.5,15.0,1.0,2.19,527.9176618,74.0,526.0,59.7,1.0,74.0,9.3,74.0,0.10000000000000009,5425.6697,371464.0,4.8,4.7,0.0,14.8
1471,73.2,17.0,1.0,1.98,70.13207837999994,77.0,36.0,59.1,1.0,77.0,1.5,77.0,0.10000000000000009,5436.595222999999,3522837.0,4.8,4.7,0.0,15.2
1472,73.0,11.0,1.0,2.19,510.60351660000003,8.0,8.0,58.6,1.0,8.0,1.9000000000000004,8.0,0.10000000000000009,5253.122599,3359859.0,4.9,4.7,0.0,15.0
1473,72.7,112.0,1.0,2.26,404.3879434,83.0,5.0,57.9,1.0,83.0,1.8600000000000003,83.0,0.10000000000000009,5334.93329,3235366.0,4.9,4.8,0.0,14.9
1474,53.7,484.0,4.0,2.945555555555556,0.0,93.0,0.0,32.6,6.0,9.0,4.997777777777777,93.0,9.3,173.82892999999876,2174645.0,5.5,5.3,0.495,10.7
1475,52.1,522.0,4.0,0.009999999999999787,162.1278115,93.0,0.0,32.0,6.0,9.0,1.62,93.0,9.4,1174.8392139999996,2145785.0,5.8,5.6,0.491,10.8
1476,52.1,518.0,4.0,0.009999999999999787,153.34431470000004,93.0,516.0,31.4,6.0,9.0,11.7,93.0,9.600000000000001,1196.1335,2117361.0,6.1,5.9,0.484,11.1
1477,52.2,513.0,4.0,0.009999999999999787,168.13489919999995,95.0,179.0,3.799999999999997,6.0,93.0,11.14,95.0,9.0,1281.5159999999996,289928.0,6.4,6.2,0.479,11.0
1478,52.3,52.0,4.0,2.39,195.82525099999998,96.0,172.0,3.200000000000003,6.0,95.0,11.79,96.0,10.5,1352.3843299999999,264166.0,6.8,6.6,0.469,11.0
1479,51.1,527.0,4.0,2.71,154.87059980000004,93.0,2488.0,29.7,6.0,92.0,1.87,93.0,13.4,1173.2621199999994,24551.0,7.2,7.0,0.46399999999999997,10.9
1480,49.4,566.0,4.0,2.75,104.31447320000007,91.0,0.0,29.2,6.0,89.0,9.8,91.0,18.199999999999996,923.136931,21929.0,7.6,7.4,0.45299999999999996,10.8
1481,47.8,592.0,5.0,2.75,91.85432774000003,88.0,0.0,28.8,6.0,86.0,8.85,88.0,27.299999999999997,934.4285630000004,199993.0,8.0,7.8,0.447,10.7
1482,46.2,633.0,4.0,2.69,9.18432716999996,9.0,2.0,28.3,6.0,87.0,8.47,88.0,30.0,918.4327169999997,1982287.0,8.4,8.3,0.44,10.6
1483,45.3,654.0,5.0,2.61,71.15577609000002,91.0,1.0,27.9,6.0,88.0,7.12,89.0,34.1,915.7757540000002,1965662.0,8.8,8.7,0.43700000000000006,10.7
1484,44.5,675.0,5.0,2.67,57.90369752000004,87.0,0.0,27.4,6.0,88.0,6.3,89.0,34.8,862.9463118000003,1949543.0,9.3,9.2,0.43700000000000006,10.7
1485,44.8,666.0,5.0,1.7999999999999998,67.91361817999996,6.0,31.0,26.9,7.0,89.0,6.96,9.0,34.6,781.5145935999999,1933728.0,9.7,9.7,0.439,10.7
1486,45.5,648.0,5.0,1.9900000000000002,5.300902040999972,17.0,1.0,26.4,7.0,9.0,7.13,9.0,33.8,63.636279000000286,191897.0,1.2000000000000002,1.1,0.44,10.5
1487,46.4,622.0,5.0,2.95,3.534573509999973,60.44444444444444,0.0,25.9,7.0,84.0,6.91,84.0,32.5,47.89394999999968,192312.0,1.5999999999999996,1.6,0.446,10.4
1488,47.8,586.0,5.0,2.86,38.57187010999996,74.33333333333333,217.0,25.4,7.0,78.0,7.53,78.0,31.199999999999996,437.81918399999995,1885955.0,11.1,11.099999999999998,0.44299999999999995,10.3
1489,49.3,543.0,5.0,3.1,29.866164639999965,74.33333333333333,660.0,24.9,7.0,82.0,6.92,83.0,29.800000000000004,474.8197876000004,1868699.0,11.5,11.6,0.445,9.6
1490,61.4,259.0,8.0,1.168888888888889,0.0,52.0,1060.0,27.3,11.0,52.0,4.823333333333333,52.0,0.9,452.38716999999997,4499621.0,6.5,6.4,0.42700000000000005,9.9
